query_key,exact,brute,optimality_gap
wine_binary|0|46,0.2552068601681028,0.2552068601681028,0.0
wine_binary|0|47,1.1304678782575066,1.1304678782575066,0.0
wine_binary|0|48,0.9943155424984279,0.9943155424984279,0.0
wine_binary|0|49,0.9559744396211244,0.9559744396211244,0.0
wine_binary|0|50,0.04784870386614348,0.04784870386614348,0.0
wine_binary|0|51,0.3232617560157839,0.3232617560157839,0.0
wine_binary|0|52,1.3713071520700721,1.3713071520700721,0.0
wine_binary|0|53,1.4053345999939126,1.4053345999939126,0.0
wine_binary|1|0,2.1201936452940626,2.1201936452940626,0.0
wine_binary|1|1,1.4514498878222386,1.4514498878222386,0.0
wine_binary|1|2,0.8217415467663586,0.8217415467663586,0.0
wine_binary|1|3,1.769838385347869,1.769838385347869,0.0
wine_binary|1|4,1.2549474865566994,1.2549474865566994,0.0
wine_binary|1|5,0.14443243689773946,0.14443243689773946,0.0
wine_binary|1|6,0.025676701553964537,0.025676701553964537,0.0
wine_binary|1|7,0.5308421047467186,0.5308421047467186,0.0
wine_binary|1|8,1.2425129015002003,1.2425129015002003,0.0
wine_binary|1|9,0.20419032319850838,0.20419032319850838,0.0
wine_binary|1|10,0.343637373681571,0.343637373681571,0.0
wine_binary|1|11,0.7221365107070278,0.7221365107070278,0.0
wine_binary|1|12,1.7580288857240667,1.7580288857240667,0.0
wine_binary|1|13,1.1739893923466351,1.1739893923466351,0.0
wine_binary|1|14,0.5229264385883663,0.5229264385883663,0.0
wine_binary|1|15,0.7489205291316655,0.7489205291316655,0.0
wine_binary|1|16,0.3530546283855458,0.3530546283855458,0.0
wine_binary|1|17,0.6217550703691007,0.6217550703691007,0.0
wine_binary|1|18,0.5926499638298977,0.5926499638298977,0.0
wine_binary|1|19,1.1404786636024555,1.1404786636024555,0.0
wine_binary|1|20,0.7520180215248268,0.7520180215248268,0.0
wine_binary|1|21,0.5311293355803048,0.5311293355803048,0.0
wine_binary|1|22,1.614309996711317,1.614309996711317,0.0
wine_binary|1|23,0.9642757593174233,0.9642757593174233,0.0
wine_binary|1|24,1.1504381657621494,1.1504381657621494,0.0
wine_binary|1|25,1.4990557919698067,1.4990557919698067,0.0
wine_binary|1|26,0.5926499638298977,0.5926499638298977,0.0
wine_binary|1|27,1.3219028454227124,1.3219028454227124,0.0
wine_binary|1|28,0.08466428144620397,0.08466428144620397,0.0
wine_binary|1|29,1.5104497636939909,1.5104497636939909,0.0
wine_binary|1|30,0.8617340233032563,0.8617340233032563,0.0
wine_binary|1|31,0.07470477624872518,0.07470477624872518,0.0
wine_binary|1|32,0.995784816083203,0.995784816083203,0.0
wine_binary|1|33,0.6291993890743446,0.6291993890743446,0.0
wine_binary|1|34,1.0974801659602176,1.0974801659602176,0.0
wine_binary|1|35,0.9307813787971259,0.9307813787971259,0.0
wine_binary|1|36,1.2053054496563518,1.2053054496563518,0.0
wine_binary|1|37,1.5113758241201662,1.5113758241201662,0.0
wine_binary|1|38,0.539211701606411,0.539211701606411,0.0
wine_binary|1|39,1.1863806356126458,1.1863806356126458,0.0
wine_binary|1|40,1.6086223330813094,1.6086223330813094,0.0
wine_binary|1|41,0.2889058070535071,0.2889058070535071,0.0
wine_binary|1|42,1.5496073985016168,1.5496073985016168,0.0
wine_binary|1|43,1.0065233642188949,1.0065233642188949,0.0
wine_binary|1|44,1.1924625177229449,1.1924625177229449,0.0
wine_binary|1|45,1.6680790141096684,1.6680790141096684,0.0
wine_binary|1|46,1.230122194609614,1.230122194609614,0.0
wine_binary|1|47,1.0872634092382538,1.0872634092382538,0.0
wine_binary|1|48,0.6225314746476971,0.6225314746476971,0.0
wine_binary|1|49,0.6666404627023393,0.6666404627023393,0.0
wine_binary|1|50,0.03209587658987789,0.03209587658987789,0.0
wine_binary|1|51,0.48308442416463404,0.48308442416463404,0.0
wine_binary|1|52,0.8302516244382644,0.8302516244382644,0.0
wine_binary|1|53,0.8344937532584255,0.8344937532584255,0.0
wine_binary|2|0,0.6070577464867817,0.6070577464867817,0.0
wine_binary|2|1,0.49761735462036416,0.49761735462036416,0.0
wine_binary|2|2,0.4555191395814955,0.4555191395814955,0.0
wine_binary|2|3,1.365655944149026,1.365655944149026,0.0
wine_binary|2|4,1.2158265225228428,1.2158265225228428,0.0
wine_binary|2|5,1.762226034454446,1.762226034454446,0.0
wine_binary|2|6,1.7006057646497965,1.7006057646497965,0.0
wine_binary|2|7,0.29925381738571943,0.29925381738571943,0.0
wine_binary|2|8,0.8362016766315328,0.8362016766315328,0.0
wine_binary|2|9,1.3463121140995884,1.3463121140995884,0.0
wine_binary|2|10,1.130341956899484,1.130341956899484,0.0
wine_binary|2|11,0.7325170126704149,0.7325170126704149,0.0
wine_binary|2|12,0.8705476845274251,0.8705476845274251,0.0
wine_binary|2|13,1.7663695927956127,1.7663695927956127,0.0
wine_binary|2|14,1.8322001813399693,1.8322001813399693,0.0
wine_binary|2|15,0.3846606075175565,0.3846606075175565,0.0
wine_binary|2|16,1.5487660530842127,1.5487660530842127,0.0
wine_binary|2|17,1.9622433870767972,1.9622433870767972,0.0
wine_binary|2|18,0.7028199740210724,0.7028199740210724,0.0
wine_binary|2|19,0.6883400306487246,0.6883400306487246,0.0
wine_binary|2|20,0.17955228940197293,0.17955228940197293,0.0
